tiempo,origen_ip,origen_mac,destino_ip,destino_mac,modo
16:03:01,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.189,ff:ff:ff:ff:ff:ff,2
16:03:01,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.190,ff:ff:ff:ff:ff:ff,2
16:03:01,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.191,ff:ff:ff:ff:ff:ff,2
16:03:01,172.17.60.138,e4:90:7e:bb:ea:35,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:03:01,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.192,ff:ff:ff:ff:ff:ff,2
16:03:01,172.17.60.210,dc:cf:96:65:ba:53,172.17.60.1,ff:ff:ff:ff:ff:ff,2
16:03:01,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.193,ff:ff:ff:ff:ff:ff,2
16:03:01,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.194,ff:ff:ff:ff:ff:ff,2
16:03:01,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.195,ff:ff:ff:ff:ff:ff,2
16:03:01,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.196,ff:ff:ff:ff:ff:ff,2
16:03:01,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.197,ff:ff:ff:ff:ff:ff,2
16:03:01,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.198,ff:ff:ff:ff:ff:ff,2
16:03:01,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.199,ff:ff:ff:ff:ff:ff,2
16:03:02,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.200,ff:ff:ff:ff:ff:ff,2
16:03:02,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.201,ff:ff:ff:ff:ff:ff,2
16:03:02,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.202,ff:ff:ff:ff:ff:ff,2
16:03:02,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.203,ff:ff:ff:ff:ff:ff,2
16:03:02,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.204,ff:ff:ff:ff:ff:ff,2
16:03:02,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.205,ff:ff:ff:ff:ff:ff,2
16:03:02,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.206,ff:ff:ff:ff:ff:ff,2
16:03:02,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.207,ff:ff:ff:ff:ff:ff,2
16:03:02,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.208,ff:ff:ff:ff:ff:ff,2
16:03:02,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.209,ff:ff:ff:ff:ff:ff,2
16:03:02,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.210,ff:ff:ff:ff:ff:ff,2
16:03:02,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.211,ff:ff:ff:ff:ff:ff,2
16:03:02,172.17.60.110,e0:b9:a5:59:41:b8,172.17.60.212,ff:ff:ff:ff:ff:ff,2
